id,recipe_id,archetype_id,canonical_food_id,quantity,unit,notes,sub_recipe_id
6805,58,,10001,2.0,pièce,,
6806,57,,10001,2.0,pièce,,
6807,45,,10001,2.0,pièce,,
6808,43,,10001,2.0,pièce,,
6809,42,,10001,2.0,gousse,,
6810,38,,10001,2.0,gousse,,
6811,37,,10001,2.0,gousse,,
6812,163,,10001,2.0,gousse,,
6813,161,,10001,2.0,gousse,,
6814,160,,10001,3.0,pièce,,
6815,159,,10001,2.0,pièce,,
6816,158,,10001,2.0,pièce,,
6817,154,,10001,4.0,pièce,,
6818,153,,10001,2.0,pièce,,
6819,151,,10001,2.0,pièce,,
6820,150,,10001,2.0,pièce,,
6821,149,,10001,2.0,pièce,,
6822,148,,10001,2.0,pièce,,
6823,147,,10001,2.0,pièce,,
6824,146,,10001,3.0,pièce,,
6825,138,,10001,1.0,pièce,,
6826,137,,10001,3.0,pièce,,
6827,136,,10001,2.0,pièce,,
6828,135,,10001,2.0,pièce,,
6829,134,,10001,2.0,pièce,,
6830,132,,10001,1.0,pièce,,
6831,131,,10001,2.0,pièce,,
6832,126,,10001,2.0,gousse,,
6833,125,,10001,4.0,gousse,,
6834,123,,10001,2.0,gousse,,
6835,122,,10001,4.0,gousse,,
6836,121,,10001,4.0,gousse,,
6837,120,,10001,2.0,gousse,,
6838,116,,10001,2.0,gousse,,
6839,315,,10001,2.0,gousse,,
6840,307,,10001,2.0,gousse,,
6841,282,,10001,2.0,gousse,,
6842,267,,10001,2.0,gousse,,
6843,255,,10001,2.0,gousse,,
6844,249,,10001,3.0,gousse,,
6845,243,,10001,3.0,gousse,,
6846,207,,10001,2.0,gousse,,
6847,9388,,10001,2.0,gousse,,
6848,317,,10001,2.0,gousse,,
6849,303,,10001,3.0,gousse,,
6850,256,,10001,2.0,gousse,,
6851,263,,10001,3.0,gousse,,
6852,262,,10001,3.0,gousse,,
6853,261,,10001,3.0,gousse,,
6854,196,,10001,2.0,gousse,,
6855,194,,10001,3.0,gousse,,
6856,192,,10001,2.0,gousse,,
6857,191,,10001,2.0,gousse,,
6858,181,,10001,2.0,gousse,,
6859,180,,10001,2.0,gousse,,
6860,179,,10001,2.0,gousse,,
6861,175,,10001,3.0,gousse,,
6862,174,,10001,2.0,gousse,,
6863,173,,10001,4.0,gousse,,
6864,170,,10001,3.0,gousse,,
6865,167,,10001,2.0,gousse,,
6866,166,,10001,1.0,tête,,
6867,165,,10001,2.0,gousse,,
6868,336,,10001,3.0,gousse,,
6869,325,,10001,2.0,gousse,,
6870,318,,10001,2.0,gousse,,
6871,314,,10001,4.0,gousse,,
6872,308,,10001,4.0,gousse,,
6873,296,,10001,2.0,gousse,,
6874,292,,10001,2.0,gousse,,
6875,290,,10001,2.0,gousse,,
6876,289,,10001,2.0,gousse,,
6877,285,,10001,2.0,gousse,,
6878,284,,10001,2.0,gousse,,
6879,283,,10001,2.0,gousse,,
6880,278,,10001,4.0,gousse,,
6881,273,,10001,2.0,gousse,,
6882,270,,10001,3.0,gousse,,
6883,269,,10001,3.0,gousse,,
6884,268,,10001,4.0,gousse,,
6885,251,,10001,3.0,gousse,,
6886,250,,10001,3.0,gousse,,
6887,245,,10001,3.0,gousse,,
6888,240,,10001,4.0,gousse,,
6889,239,,10001,2.0,gousse,,
6890,235,,10001,2.0,gousse,,
6891,234,,10001,3.0,gousse,,
6892,233,,10001,4.0,gousse,,
6893,231,,10001,4.0,gousse,,
6894,227,,10001,3.0,gousse,,
6895,223,,10001,2.0,gousse,,
6896,221,,10001,2.0,gousse,,
6897,215,,10001,2.0,gousse,,
6898,209,,10001,2.0,gousse,,
6899,208,,10001,2.0,gousse,,
6900,204,,10001,8.0,gousse,,
6901,203,,10001,3.0,gousse,,
6902,202,,10001,4.0,gousse,,
6903,201,,10001,4.0,gousse,,
6904,200,,10001,3.0,gousse,,
6905,199,,10001,2.0,gousse,,
6906,198,,10001,3.0,gousse,,
6907,197,,10001,4.0,gousse,,
6908,570,,10001,4.0,gousse,,
6909,8936,,10001,2.0,gousse,,
6910,8928,,10001,2.0,gousse,,
6911,392,,10001,2.0,gousse,,
6912,333,,10001,3.0,gousse,,
6913,410,,10001,2.0,gousse,,
6914,401,,10001,2.0,gousse,,
6915,400,,10001,2.0,gousse,,
6916,399,,10001,2.0,gousse,,
6917,397,,10001,2.0,gousse,,
6918,393,,10001,2.0,gousse,,
6919,374,,10001,2.0,gousse,,
6920,367,,10001,2.0,gousse,,
6921,350,,10001,2.0,gousse,,
6922,340,,10001,3.0,gousse,,
6923,337,,10001,2.0,gousse,,
6924,605,,10001,3.0,gousse,,
6925,601,,10001,3.0,gousse,,
6926,599,,10001,4.0,gousse,,
6927,598,,10001,4.0,gousse,,
6928,597,,10001,1.0,tête,,
6929,590,,10001,3.0,gousse,,
6930,586,,10001,4.0,gousse,,
6931,583,,10001,3.0,gousse,,
6932,579,,10001,3.0,gousse,,
6933,578,,10001,4.0,gousse,,
6934,575,,10001,4.0,gousse,,
6935,550,,10001,2.0,gousse,,
6936,548,,10001,4.0,gousse,,
6937,545,,10001,3.0,gousse,,
6938,538,,10001,3.0,gousse,,
6939,537,,10001,3.0,gousse,,
6940,536,,10001,3.0,gousse,,
6941,9010,,10001,2.0,gousse,,
6942,8989,,10001,2.0,gousse,,
6943,8988,,10001,2.0,gousse,,
6944,8984,,10001,2.0,gousse,,
6945,8981,,10001,2.0,gousse,,
6946,8976,,10001,2.0,gousse,,
6947,8975,,10001,8.0,gousse,,
6948,8973,,10001,4.0,gousse,,
6949,8972,,10001,2.0,gousse,,
6950,8971,,10001,2.0,gousse,,
6951,8969,,10001,4.0,gousse,,
6952,8968,,10001,10.0,gousse,,
6953,8955,,10001,2.0,gousse,,
6954,8950,,10001,1.0,gousse,,
6955,8934,,10001,2.0,gousse,,
6956,9384,,10001,3.0,gousse,,
6957,9383,,10001,3.0,gousse,,
6958,9349,,10001,4.0,gousse,,
6959,9348,,10001,4.0,gousse,,
6960,9311,,10001,6.0,gousse,,
6961,9307,,10001,8.0,gousse,,
6962,9306,,10001,8.0,gousse,,
6963,9239,,10001,4.0,gousse,,
6964,9237,,10001,4.0,gousse,,
6965,9236,,10001,4.0,gousse,,
6966,9233,,10001,4.0,gousse,,
6967,9230,,10001,4.0,gousse,,
6968,9226,,10001,4.0,gousse,,
6969,9225,,10001,4.0,gousse,,
6970,9189,,10001,4.0,gousse,,
6971,9177,,10001,8.0,gousse,,
6972,9176,,10001,2.0,gousse,,
6973,9172,,10001,4.0,gousse,,
6974,9163,,10001,2.0,gousse,,
6975,9156,,10001,3.0,gousse,,
6976,9155,,10001,3.0,gousse,,
6977,9154,,10001,3.0,gousse,,
6978,9153,,10001,2.0,gousse,,
6979,9150,,10001,4.0,gousse,,
6980,9146,,10001,2.0,gousse,,
6981,9136,,10001,4.0,gousse,,
6982,9133,,10001,4.0,gousse,,
6983,9132,,10001,4.0,gousse,,
6984,9130,,10001,4.0,gousse,,
6985,9129,,10001,2.0,gousse,,
6986,9128,,10001,2.0,gousse,,
6987,9123,,10001,4.0,gousse,,
6988,9121,,10001,4.0,gousse,,
6989,9120,,10001,4.0,gousse,,
6990,9119,,10001,4.0,gousse,,
6991,9118,,10001,10.0,gousse,,
6992,9117,,10001,4.0,gousse,,
6993,9116,,10001,4.0,gousse,,
6994,9115,,10001,4.0,gousse,,
6995,9114,,10001,2.0,gousse,,
6996,9094,,10001,2.0,gousse,,
6997,9083,,10001,2.0,gousse,,
6998,9078,,10001,2.0,gousse,,
6999,9050,,10001,2.0,gousse,,
7000,9044,,10001,2.0,gousse,,
7001,9043,,10001,2.0,gousse,,
7002,9041,,10001,2.0,gousse,,
7003,9038,,10001,4.0,gousse,,
7004,9391,,10001,3.0,gousse,,
7005,9389,,10001,3.0,gousse,,
7006,9387,,10001,4.0,gousse,,
7007,451,,5002,300.0,g,,
7008,385,,5002,4.0,tortillas,,
7009,384,,5002,4.0,tortillas,,
7010,90,,2016,500.0,g,,
7011,8959,,2016,600.0,g,,
7012,8931,,2016,600.0,g,,
7013,9240,,1057,200.0,g,,
7014,10,,1003,2.0,pièce,,
7015,469,,1003,3.0,pièce,,
7016,462,,1003,300.0,g,,
7017,506,,1003,4.0,pièce,,
7018,499,,1003,4.0,pièce,,
7019,147,,14023,400.0,g,,
7020,249,,14023,400.0,g,,
7021,582,,14023,400.0,g,,
7022,6,,14019,40.0,g,,
7023,2,,14019,15.0,g,,
7024,466,,1022,500.0,g,,
7025,434,,1022,500.0,g,,
7026,427,,1022,500.0,g,,
7027,8865,,1022,300.0,g,,
7028,494,,1022,500.0,g,,
7029,8926,,1022,500.0,g,,
7030,8913,,1022,500.0,g,,
7031,8904,,1022,500.0,g,,
7032,63,,1002,3.0,pièce,,
7033,27,,1002,1.0,pièce,,
7034,293,,1002,1.0,pièce,,
7035,582,,1002,2.0,pièce,,
7036,9390,,1002,3.0,pièce,,
7037,329,,2034,4.0,bulbes,,
7038,223,,2034,2.0,bulbes,,
7039,201,,2034,1.0,pièce,,
7040,8969,,2034,1.0,pièce,,
7041,8944,,2034,600.0,g,,
7042,8,,14026,30.0,g,,
7043,137,,1044,1.0,pièce,,
7044,536,,1044,1.0,pièce,,
7045,8890,,1044,2.0,pièce,,
7046,8990,,2028,50.0,g,,
7047,8942,,2028,300.0,g,,
7048,271,,2061,20.0,feuilles,,
7049,9252,,1021,200.0,g,,
7050,9203,,1021,200.0,g,,
7051,9165,,1021,200.0,g,,
7052,328,,1012,800.0,g,,
7053,8970,,1012,500.0,g,,
7054,8943,,1012,600.0,g,,
7055,459,,8005,2.0,cuillères à soupe,,
7056,449,,8005,50.0,g,,
7057,445,,8005,50.0,g,,
7058,439,,8005,30.0,g,,
7059,510,,8005,50.0,g,,
7060,507,,8005,30.0,g,,
7061,491,,8005,30.0,g,,
7062,77,,2048,1.0,pointe,,
7063,63,,2048,1.0,pièce,,
7064,163,,2048,2.0,g,,
7065,160,,2048,1.0,pièce,,
7066,249,,2048,1.0,cuillère à café,,
7067,231,,2048,1.0,pincée,,
7068,338,,2048,1.0,pincée,,
7069,266,,2048,1.0,pincée,,
7070,84,,1058,2.0,brin,,
7071,82,,1058,1.0,cuillère à soupe,,
7072,62,,1058,5.0,g,,
7073,161,,1058,3.0,g,,
7074,126,,1058,2.0,brin,,
7075,303,,1058,1.0,bouquet,,
7076,191,,1058,1.0,brin,,
7077,181,,1058,5.0,g,,
7078,180,,1058,5.0,g,,
7079,174,,1058,5.0,g,,
7080,167,,1058,5.0,g,,
7081,166,,1058,5.0,g,,
7082,226,,1058,1.0,bouquet,,
7083,201,,1058,1.0,bouquet,,
7084,534,,1058,3.0,branches,,
7085,12,,14002,1.0,cuillère à soupe,,
7086,9,,14002,3.0,cuillère à soupe,,
7087,7,,14002,50.0,ml,,
7088,162,,14002,15.0,ml,,
7089,326,,14002,50.0,ml,,
7090,440,,11008,50.0,g,,
7091,437,,11008,50.0,g,,
7092,483,,11008,100.0,g,,
7093,41,,14033,15.0,ml,,
7094,164,,14033,30.0,ml,,
7095,159,,14033,2.0,cuillère à soupe,,
7096,158,,14033,2.0,cuillère à soupe,,
7097,155,,14033,30.0,ml,,
7098,154,,14033,4.0,cuillère à soupe,,
7099,153,,14033,3.0,cuillère à soupe,,
7100,150,,14033,2.0,cuillère à soupe,,
7101,307,,14033,2.0,cuillères à soupe,,
7102,282,,14033,3.0,cuillères à soupe,,
7103,207,,14033,60.0,ml,,
7104,178,,14033,50.0,ml,,
7105,292,,14033,30.0,ml,,
7106,290,,14033,3.0,cuillères à soupe,,
7107,285,,14033,2.0,cuillères à soupe,,
7108,284,,14033,60.0,ml,,
7109,283,,14033,60.0,ml,,
7110,235,,14033,2.0,cuillères à soupe,,
7111,220,,14033,60.0,ml,,
7112,396,,14033,3.0,cuillères à soupe,,
7113,392,,14033,100.0,ml,,
7114,411,,14033,2.0,cuillères à soupe,,
7115,406,,14033,60.0,ml,,
7116,405,,14033,60.0,ml,,
7117,401,,14033,3.0,cuillères à soupe,,
7118,400,,14033,3.0,cuillères à soupe,,
7119,399,,14033,3.0,cuillères à soupe,,
7120,394,,14033,60.0,ml,,
7121,393,,14033,3.0,cuillères à soupe,,
7122,573,,14033,3.0,cuillères à soupe,,
7123,9330,,14033,100.0,ml,,
7124,9317,,14033,100.0,ml,,
7125,9394,,14033,100.0,ml,,
